Glottocode,Code,Code_Orig,Sentences,Notes,CC_Pages,CC_Urls,Name,Script,Script_Type,Bytes_Per_Char,Family,Full_Classification,Minimal_Full_Classification,combined_t_0.0000_bpp,combined_t_0.0000_pps,combined_t_0.0000_pps_premium,combined_t_0.2578_bpp,combined_t_0.2578_pps,combined_t_0.2578_pps_premium,combined_t_0.4717_bpp,combined_t_0.4717_pps,combined_t_0.4717_pps_premium,combined_t_0.9434_bpp,combined_t_0.9434_pps,combined_t_0.9434_pps_premium,norm_entropy_t_0.4023_bpp,norm_entropy_t_0.4023_pps,norm_entropy_t_0.4023_pps_premium,norm_entropy_t_0.5293_bpp,norm_entropy_t_0.5293_pps,norm_entropy_t_0.5293_pps_premium,norm_entropy_t_0.7173_bpp,norm_entropy_t_0.7173_pps,norm_entropy_t_0.7173_pps_premium,norm_entropy_t_1.0322_bpp,norm_entropy_t_1.0322_pps,norm_entropy_t_1.0322_pps_premium,raw_entropy_t_1.2041_bpp,raw_entropy_t_1.2041_pps,raw_entropy_t_1.2041_pps_premium,raw_entropy_t_1.3340_bpp,raw_entropy_t_1.3340_pps,raw_entropy_t_1.3340_pps_premium,raw_entropy_t_1.5117_bpp,raw_entropy_t_1.5117_pps,raw_entropy_t_1.5117_pps_premium,raw_entropy_t_1.8193_bpp,raw_entropy_t_1.8193_pps,raw_entropy_t_1.8193_pps_premium,raw_monotonicity_t_0.2359_bpp,raw_monotonicity_t_0.2359_pps,raw_monotonicity_t_0.2359_pps_premium,raw_monotonicity_t_0.3662_bpp,raw_monotonicity_t_0.3662_pps,raw_monotonicity_t_0.3662_pps_premium,raw_monotonicity_t_0.5899_bpp,raw_monotonicity_t_0.5899_pps,raw_monotonicity_t_0.5899_pps_premium,raw_monotonicity_t_0.9439_bpp,raw_monotonicity_t_0.9439_pps,raw_monotonicity_t_0.9439_pps_premium
viet1252,vie,vie_Latn,997,,1815676717.0,1803286122.0,Vietnamese,Latn,Alphabet,1 byte,Austroasiatic,Austroasiatic > Vietic > Viet-Muong,Austroasiatic > Vietic,2.8496,61.5326,1.7186,3.1956,54.8706,1.6719,3.5442,49.4744,1.6256,4.6602,37.6259,1.6363,3.2062,54.6891,1.5179,3.6221,48.4092,1.4756,4.361,40.2076,1.4021,5.5721,31.4684,1.3678,2.4864,70.5206,1.957,2.7485,63.7974,1.9451,3.2377,54.1565,1.8932,4.4308,39.5737,1.722,2.9771,58.8987,1.635,3.2863,53.3561,1.6285,3.8,46.1434,1.6172,4.656,37.66,1.6371
cent2033,vmw,vmw_Latn,997,,,,Emakhuwa (Central),Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > North Mozambique Bantu > Makua-Lomwe > Makhuwa,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > North Mozambique Bantu,1.9592,75.7202,2.1149,2.3603,62.8506,1.915,2.9137,50.9137,1.6729,6.1488,24.1264,1.0492,2.5566,58.0261,1.6105,3.02,49.1224,1.4973,4.2359,35.0221,1.2213,8.1625,18.1745,0.79,1.0817,137.1384,3.8057,1.1026,134.5466,4.1022,1.1444,129.6339,4.5317,1.2786,116.0231,5.0485,2.3109,64.1956,1.782,2.5994,57.0712,1.7419,3.3869,43.8004,1.535,6.1435,24.1474,1.0497
wara1300,war,war_Latn,997,,5160491.0,5140938.0,Waray,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Greater Central Philippine > Central Philippine > Bisayan > Central Bisayan > Warayan > Samar-Waray,Austronesian > Greater Central Philippine > Bisayan > Central Bisayan,2.0846,75.2598,2.102,2.3708,66.1745,2.0163,2.7068,57.9609,1.9044,4.3079,36.4193,1.5838,2.5615,61.2487,1.7,2.8851,54.3801,1.6576,3.5684,43.9669,1.5332,5.8571,26.7864,1.1643,1.2653,123.995,3.441,1.3367,117.3681,3.5785,1.4753,106.343,3.7175,1.8012,87.1043,3.7901,2.3254,67.4684,1.8729,2.5164,62.348,1.903,2.9557,53.0812,1.8603,4.2966,36.5145,1.5873
nucl1347,wol,wol_Latn,997,,301486.0,299205.0,Wolof,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > North-Central Atlantic > Wolof-BKK > Wolofic,Atlantic-Congo > North-Central Atlantic > Wolof-BKK,2.012,62.1093,1.7347,2.4053,51.9539,1.583,2.8736,43.4875,1.4289,5.3659,23.2889,1.0128,2.7491,45.4564,1.2617,3.2353,38.6249,1.1773,4.1971,29.7743,1.0383,5.8991,21.1836,0.9208,1.0949,114.1364,3.1674,1.1125,112.326,3.4247,1.1447,109.1685,3.8163,1.2489,100.0592,4.3538,2.3472,53.2397,1.4779,2.6066,47.9408,1.4632,3.2401,38.5677,1.3517,5.3566,23.329,1.0141
suhu1238,wuu,wuu_Hans,997,dev only,,,Wu Chinese,Hans,Logographic,3 bytes,Sino-Tibetan,Sino-Tibetan > Sinitic > Classical-Middle-Modern Sinitic > Middle-Modern Sinitic > Wu-Hui Chinese > Wuic > Wu Chinese > Taihu,Sino-Tibetan > Sinitic > Wu-Hui Chinese,2.0462,57.5697,1.6079,2.2672,51.9589,1.5832,2.4844,47.4152,1.5579,3.4317,34.327,1.4928,2.9955,39.325,1.0915,3.4013,34.6339,1.0557,4.1041,28.7031,1.0009,5.5391,21.2668,0.9244,1.2778,92.1876,2.5583,1.3249,88.9147,2.7109,1.4143,83.2939,2.9118,1.7585,66.99,2.9149,2.2085,53.34,1.4807,2.3482,50.1665,1.5312,2.6421,44.5858,1.5626,3.4184,34.4604,1.498
xhos1239,xho,xho_Latn,997,,2214453.0,2207154.0,Xhosa,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Southern Bantu > Nuclear Southern Bantu > Dimsuffix Southern Bantu > Nguni-Tsonga-Copi > Nguni (S.40) > Nuclear Nguni > Southern Ndebele-Lowland,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Southern Bantu > Nuclear Southern Bantu > Nguni-Tsonga-Copi > Nguni (S.40),2.0505,65.4975,1.8294,2.5014,53.6911,1.636,3.0903,43.4604,1.428,6.1649,21.7854,0.9474,2.6377,50.9178,1.4132,3.1284,42.9308,1.3086,4.2842,31.349,1.0932,7.8535,17.1013,0.7433,1.0938,122.7834,3.4073,1.1137,120.5928,3.6768,1.1487,116.9198,4.0873,1.2763,105.2287,4.5788,2.4408,55.0261,1.5275,2.7532,48.7813,1.4889,3.5578,37.7492,1.323,6.1462,21.8516,0.9499
east2295,ydd,ydd_Hebr,997,,,,Eastern Yiddish,Hebr,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > High German > Middle German > East Middle German > Schlesisch-Wilmesau,Indo-European > Germanic > West Germanic > High German > Middle German > East Middle German,2.0885,117.1715,3.2726,2.1261,115.1013,3.5071,2.1648,113.0451,3.7143,2.2589,108.334,4.7112,2.2826,107.2116,2.9757,2.3276,105.1364,3.2047,2.4714,99.0191,3.4529,3.51,69.7202,3.0305,1.9698,124.2357,3.4476,2.0887,117.1615,3.5722,2.179,112.3079,3.9261,2.2434,109.0832,4.7465,2.1146,115.7262,3.2125,2.1431,114.1876,3.4852,2.1853,111.984,3.9246,2.2589,108.335,4.7094
yoru1245,yor,yor_Latn,997,,1746642.0,1741768.0,Yoruba,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Defoid > Yoruboid > Edekiri > Ede > Eastern Ede > Southeastern Ede > Nuclear Yoruba > Lucumi-Yoruba,Atlantic-Congo > Volta-Congo > Benue-Congo > Defoid,2.008,80.5858,2.2508,2.5323,63.9017,1.9471,3.2088,50.4303,1.657,5.6353,28.7151,1.2488,2.5222,64.1585,1.7807,2.9837,54.2347,1.6531,3.9743,40.7161,1.4198,7.1327,22.6871,0.9861,1.1295,143.2678,3.9758,1.1498,140.7422,4.2911,1.1822,136.8847,4.7852,1.2663,127.7874,5.5603,2.4566,65.8706,1.8285,2.8243,57.2959,1.7488,3.6854,43.9087,1.5388,5.6279,28.7533,1.2499
xian1255,yue,yue_Hant,997,,,,Yue Chinese (Hong Kong Cantonese),Hant,Logographic,3 bytes,Sino-Tibetan,Sino-Tibetan > Sinitic > Classical-Middle-Modern Sinitic > Middle-Modern Sinitic > Yue-Pinghua > Yue Chinese > Yuehai > Cantonese,Sino-Tibetan > Sinitic > Yue-Pinghua,1.9445,57.1354,1.5958,2.1582,51.4784,1.5685,2.3712,46.8536,1.5394,3.2163,34.5426,1.5022,3.0596,36.3109,1.0078,3.4653,32.0602,0.9772,4.0977,27.1123,0.9454,5.1993,21.3681,0.9288,1.2615,88.0702,2.444,1.3017,85.3501,2.6023,1.3783,80.6068,2.8178,1.6821,66.0491,2.874,2.1146,52.5376,1.4584,2.2465,49.4544,1.5094,2.5198,44.0903,1.5452,3.209,34.6209,1.505
stan1324,zgh,zgh_Tfng,997,,,,Standard Moroccan Tamazight,Tfng,Alphabet,2 bytes,Afro-Asiatic,Afro-Asiatic > Berber > Kabyle-Atlas Berber > Atlas Berber > Central Moroccan Berber,Afro-Asiatic > Berber > Kabyle-Atlas Berber > Atlas Berber,2.101,136.6259,3.816,2.4008,119.5617,3.643,2.691,106.67,3.5048,3.219,89.1735,3.878,3.029,94.7673,2.6303,3.0991,92.6229,2.8232,3.2134,89.328,3.115,3.5772,80.2447,3.488,2.3213,123.661,3.4317,2.5276,113.5677,3.4626,2.712,105.8455,3.7001,2.9024,98.9017,4.3035,2.3486,122.2217,3.3928,2.5263,113.6249,3.4681,2.8238,101.652,3.5625,3.1841,90.1515,3.9189
stan1306,zsm,zsm_Latn,997,,180337405.0,179648747.0,Standard Malay,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Malayo-Chamic > Malayic > Nuclear Malayic > Standard Malay-Indonesian,Austronesian > Malayo-Chamic > Malayic > Standard Malay-Indonesian,2.3786,59.4664,1.6609,2.7394,51.6329,1.5732,3.1657,44.68,1.468,4.7472,29.7954,1.2957,2.9757,47.5336,1.3193,3.3126,42.6991,1.3015,3.9418,35.8837,1.2513,5.4729,25.8445,1.1234,1.8138,77.9809,2.164,2.0012,70.679,2.155,2.3209,60.9438,2.1305,2.9711,47.6068,2.0715,2.6102,54.1896,1.5043,2.8923,48.9037,1.4926,3.4738,40.7182,1.427,4.7434,29.8195,1.2963
zulu1248,zul,zul_Latn,997,,2742378.0,2735836.0,Zulu,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Southern Bantu > Nuclear Southern Bantu > Dimsuffix Southern Bantu > Nguni-Tsonga-Copi > Nguni (S.40) > Nuclear Nguni > Southern Ndebele-Lowland,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Southern Bantu > Nuclear Southern Bantu > Nguni-Tsonga-Copi > Nguni (S.40),2.0532,68.5727,1.9153,2.4997,56.322,1.7161,3.07,45.8606,1.5068,6.1163,23.0191,1.001,2.6431,53.2668,1.4784,3.1182,45.1515,1.3763,4.2581,33.0642,1.153,7.9,17.8215,0.7746,1.0926,128.8526,3.5758,1.1132,126.4714,3.856,1.1507,122.3561,4.2773,1.2845,109.6058,4.7692,2.4451,57.5817,1.5984,2.7552,51.0993,1.5597,3.5244,39.9478,1.4,6.1125,23.0331,1.0013
